file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
Ses01M_script03_2_M022,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M022.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M022.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M022.npy,0
Ses01M_script03_2_M023,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M023.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M023.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M023.npy,0
Ses01M_script03_2_M025,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M025.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M025.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M025.npy,0
Ses01M_script03_2_M032,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M032.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M032.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M032.npy,0
Ses01M_script03_2_M034,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M034.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M034.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M034.npy,0
Ses01M_script03_2_M035,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M035.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M035.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M035.npy,0
Ses01M_script03_2_M037,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M037.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M037.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M037.npy,0
Ses01M_script03_2_M038,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M038.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M038.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M038.npy,0
Ses01M_script03_2_M040,M01,/features/visual_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M040.npy,/features/acoustic_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M040.npy,/features/lexical_features/Session1/Ses01M_script03_2/Ses01M_script03_2_M040.npy,0
Ses02F_impro01_F000,F02,/features/visual_features/Session2/Ses02F_impro01/Ses02F_impro01_F000.npy,/features/acoustic_features/Session2/Ses02F_impro01/Ses02F_impro01_F000.npy,/features/lexical_features/Session2/Ses02F_impro01/Ses02F_impro01_F000.npy,3
Ses02F_impro01_F021,F02,/features/visual_features/Session2/Ses02F_impro01/Ses02F_impro01_F021.npy,/features/acoustic_features/Session2/Ses02F_impro01/Ses02F_impro01_F021.npy,/features/lexical_features/Session2/Ses02F_impro01/Ses02F_impro01_F021.npy,0
Ses02F_impro01_M000,M02,/features/visual_features/Session2/Ses02F_impro01/Ses02F_impro01_M000.npy,/features/acoustic_features/Session2/Ses02F_impro01/Ses02F_impro01_M000.npy,/features/lexical_features/Session2/Ses02F_impro01/Ses02F_impro01_M000.npy,3
Ses02F_impro01_M001,M02,/features/visual_features/Session2/Ses02F_impro01/Ses02F_impro01_M001.npy,/features/acoustic_features/Session2/Ses02F_impro01/Ses02F_impro01_M001.npy,/features/lexical_features/Session2/Ses02F_impro01/Ses02F_impro01_M001.npy,3
Ses02F_impro02_F001,F02,/features/visual_features/Session2/Ses02F_impro02/Ses02F_impro02_F001.npy,/features/acoustic_features/Session2/Ses02F_impro02/Ses02F_impro02_F001.npy,/features/lexical_features/Session2/Ses02F_impro02/Ses02F_impro02_F001.npy,1
Ses02F_impro02_F003,F02,/features/visual_features/Session2/Ses02F_impro02/Ses02F_impro02_F003.npy,/features/acoustic_features/Session2/Ses02F_impro02/Ses02F_impro02_F003.npy,/features/lexical_features/Session2/Ses02F_impro02/Ses02F_impro02_F003.npy,1
Ses02F_impro02_F005,F02,/features/visual_features/Session2/Ses02F_impro02/Ses02F_impro02_F005.npy,/features/acoustic_features/Session2/Ses02F_impro02/Ses02F_impro02_F005.npy,/features/lexical_features/Session2/Ses02F_impro02/Ses02F_impro02_F005.npy,1
Ses02F_impro02_F009,F02,/features/visual_features/Session2/Ses02F_impro02/Ses02F_impro02_F009.npy,/features/acoustic_features/Session2/Ses02F_impro02/Ses02F_impro02_F009.npy,/features/lexical_features/Session2/Ses02F_impro02/Ses02F_impro02_F009.npy,1
Ses02F_impro02_F010,F02,/features/visual_features/Session2/Ses02F_impro02/Ses02F_impro02_F010.npy,/features/acoustic_features/Session2/Ses02F_impro02/Ses02F_impro02_F010.npy,/features/lexical_features/Session2/Ses02F_impro02/Ses02F_impro02_F010.npy,1
Ses02F_impro03_F016,F02,/features/visual_features/Session2/Ses02F_impro03/Ses02F_impro03_F016.npy,/features/acoustic_features/Session2/Ses02F_impro03/Ses02F_impro03_F016.npy,/features/lexical_features/Session2/Ses02F_impro03/Ses02F_impro03_F016.npy,2
Ses02F_impro03_F018,F02,/features/visual_features/Session2/Ses02F_impro03/Ses02F_impro03_F018.npy,/features/acoustic_features/Session2/Ses02F_impro03/Ses02F_impro03_F018.npy,/features/lexical_features/Session2/Ses02F_impro03/Ses02F_impro03_F018.npy,2
Ses02F_impro03_M009,M02,/features/visual_features/Session2/Ses02F_impro03/Ses02F_impro03_M009.npy,/features/acoustic_features/Session2/Ses02F_impro03/Ses02F_impro03_M009.npy,/features/lexical_features/Session2/Ses02F_impro03/Ses02F_impro03_M009.npy,2
Ses02F_impro03_M010,M02,/features/visual_features/Session2/Ses02F_impro03/Ses02F_impro03_M010.npy,/features/acoustic_features/Session2/Ses02F_impro03/Ses02F_impro03_M010.npy,/features/lexical_features/Session2/Ses02F_impro03/Ses02F_impro03_M010.npy,2
Ses02F_impro03_M022,M02,/features/visual_features/Session2/Ses02F_impro03/Ses02F_impro03_M022.npy,/features/acoustic_features/Session2/Ses02F_impro03/Ses02F_impro03_M022.npy,/features/lexical_features/Session2/Ses02F_impro03/Ses02F_impro03_M022.npy,2
Ses02F_impro03_M026,M02,/features/visual_features/Session2/Ses02F_impro03/Ses02F_impro03_M026.npy,/features/acoustic_features/Session2/Ses02F_impro03/Ses02F_impro03_M026.npy,/features/lexical_features/Session2/Ses02F_impro03/Ses02F_impro03_M026.npy,2
Ses02F_impro04_F016,F02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_F016.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_F016.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_F016.npy,1
Ses02F_impro04_M000,M02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_M000.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_M000.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_M000.npy,3
Ses02F_impro04_M003,M02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_M003.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_M003.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_M003.npy,3
Ses02F_impro04_M005,M02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_M005.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_M005.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_M005.npy,3
Ses02F_impro04_M006,M02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_M006.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_M006.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_M006.npy,3
Ses02F_impro04_M015,M02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_M015.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_M015.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_M015.npy,3
Ses02F_impro04_M016,M02,/features/visual_features/Session2/Ses02F_impro04/Ses02F_impro04_M016.npy,/features/acoustic_features/Session2/Ses02F_impro04/Ses02F_impro04_M016.npy,/features/lexical_features/Session2/Ses02F_impro04/Ses02F_impro04_M016.npy,3
Ses02F_impro05_F001,F02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_F001.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_F001.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_F001.npy,3
Ses02F_impro05_M001,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M001.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M001.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M001.npy,3
Ses02F_impro05_M004,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M004.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M004.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M004.npy,3
Ses02F_impro05_M005,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M005.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M005.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M005.npy,3
Ses02F_impro05_M010,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M010.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M010.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M010.npy,3
Ses02F_impro05_M012,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M012.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M012.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M012.npy,3
Ses02F_impro05_M017,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M017.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M017.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M017.npy,3
Ses02F_impro05_M019,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M019.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M019.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M019.npy,3
Ses02F_impro05_M021,M02,/features/visual_features/Session2/Ses02F_impro05/Ses02F_impro05_M021.npy,/features/acoustic_features/Session2/Ses02F_impro05/Ses02F_impro05_M021.npy,/features/lexical_features/Session2/Ses02F_impro05/Ses02F_impro05_M021.npy,3
Ses02F_impro06_F000,F02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_F000.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_F000.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_F000.npy,1
Ses02F_impro06_F001,F02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_F001.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_F001.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_F001.npy,1
Ses02F_impro06_F003,F02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_F003.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_F003.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_F003.npy,1
Ses02F_impro06_F009,F02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_F009.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_F009.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_F009.npy,1
Ses02F_impro06_F010,F02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_F010.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_F010.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_F010.npy,1
Ses02F_impro06_M007,M02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_M007.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_M007.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_M007.npy,3
Ses02F_impro06_M009,M02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_M009.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_M009.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_M009.npy,3
Ses02F_impro06_M014,M02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_M014.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_M014.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_M014.npy,3
Ses02F_impro06_M016,M02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_M016.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_M016.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_M016.npy,3
Ses02F_impro06_M017,M02,/features/visual_features/Session2/Ses02F_impro06/Ses02F_impro06_M017.npy,/features/acoustic_features/Session2/Ses02F_impro06/Ses02F_impro06_M017.npy,/features/lexical_features/Session2/Ses02F_impro06/Ses02F_impro06_M017.npy,3
Ses02F_impro07_M018,M02,/features/visual_features/Session2/Ses02F_impro07/Ses02F_impro07_M018.npy,/features/acoustic_features/Session2/Ses02F_impro07/Ses02F_impro07_M018.npy,/features/lexical_features/Session2/Ses02F_impro07/Ses02F_impro07_M018.npy,2
Ses02F_impro08_F004,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F004.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F004.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F004.npy,3
Ses02F_impro08_F011,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F011.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F011.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F011.npy,3
Ses02F_impro08_F014,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F014.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F014.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F014.npy,3
Ses02F_impro08_F015,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F015.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F015.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F015.npy,3
Ses02F_impro08_F016,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F016.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F016.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F016.npy,3
Ses02F_impro08_F020,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F020.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F020.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F020.npy,3
Ses02F_impro08_F021,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F021.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F021.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F021.npy,3
Ses02F_impro08_F022,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F022.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F022.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F022.npy,3
Ses02F_impro08_F026,F02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_F026.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_F026.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_F026.npy,3
Ses02F_impro08_M009,M02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_M009.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_M009.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_M009.npy,3
Ses02F_impro08_M012,M02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_M012.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_M012.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_M012.npy,3
Ses02F_impro08_M015,M02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_M015.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_M015.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_M015.npy,3
Ses02F_impro08_M016,M02,/features/visual_features/Session2/Ses02F_impro08/Ses02F_impro08_M016.npy,/features/acoustic_features/Session2/Ses02F_impro08/Ses02F_impro08_M016.npy,/features/lexical_features/Session2/Ses02F_impro08/Ses02F_impro08_M016.npy,3
Ses02F_script01_1_F006,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F006.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F006.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F006.npy,1
Ses02F_script01_1_F017,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F017.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F017.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F017.npy,1
Ses02F_script01_1_F018,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F018.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F018.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F018.npy,3
Ses02F_script01_1_F019,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F019.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F019.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F019.npy,0
Ses02F_script01_1_F021,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F021.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F021.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F021.npy,3
Ses02F_script01_1_F028,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F028.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F028.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F028.npy,1
Ses02F_script01_1_F036,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F036.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F036.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F036.npy,0
Ses02F_script01_1_F038,F02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F038.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F038.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_F038.npy,0
Ses02F_script01_1_M013,M02,/features/visual_features/Session2/Ses02F_script01_1/Ses02F_script01_1_M013.npy,/features/acoustic_features/Session2/Ses02F_script01_1/Ses02F_script01_1_M013.npy,/features/lexical_features/Session2/Ses02F_script01_1/Ses02F_script01_1_M013.npy,0
